seed,training_seed,scenario_seed,episode,timestamp,method,hub_id,hub_index,hub,period,price,arrivals,outside_share,wait_min,wait_excess_min,requested_energy_kwh,served_energy_kwh,unmet_energy_kwh,pv_used_kwh,pv_to_ev_kwh,battery_charge_kwh,battery_discharge_kwh,soc,grid_import_kwh,grid_limit_kwh,grid_utilization,grid_price_gbp_per_kwh,revenue_gbp,energy_cost_gbp,operating_cost_gbp,profit_gbp,access_mean_min,route_mean_min,detour_mean_min,outside_cost_estimate,outside_nll,reward,welfare,energy_balance_error_kwh,outside_cost_error_for_evaluation_only,requested_energy,served_energy,unmet_energy,pv_used,pv_to_ev,battery_charge,battery_discharge,grid_import,grid_limit,grid_limit_utilization,grid_price,revenue,energy_cost,operating_cost,profit,energy_balance,wait_violation,unmet,realized_demand,weighted_hub_profit_welfare,historical_equivalent_vehicles,pending_vehicles,admission_ratio,admission_pressure,admitted_vehicles,queued_energy_start_kwh,pending_energy_kwh,admitted_energy_kwh,queued_energy_next_kwh,queue_vehicle_conservation_error,queue_energy_conservation_error_kwh,admitted_full_service_ratio,pending_full_service_ratio,axis,level
5,5,5,0,2024-09-20T17:00:00,proposed,H03,2,2,1,0.5411856174468994,15.141769488057472,0.1663706360183056,15.708847440287359,0.708847440287359,378.54423720143683,300.00000000000006,0.0,21.0,21.0,0.0,0.0,0.95,279.00000000000006,297.5,0.9378151260504204,0.22,162.35568523406985,61.48500000000001,18.0,82.87068523406984,10.60172443541718,10.60172443541718,2.0997085717034527,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,378.54423720143683,300.00000000000006,0.0,21.0,21.0,0.0,0.0,279.00000000000006,297.5,0.9378151260504204,0.22,162.35568523406985,61.48500000000001,18.0,82.87068523406984,0.0,0.011814124004789317,0.0,15.141769488057472,505.57271032997824,0.0,15.141769488057472,0.7925097532005471,1.2618141240047893,12.0,0.0,378.54423720143683,300.00000000000006,78.54423720143677,0.0,0.0,1.0,0.7925097532005471,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T17:00:00,proposed,H04,3,3,1,0.5058223009109497,14.168826968902625,0.1663706360183056,46.26620226676969,31.26620226676969,354.2206742225656,199.99999999999997,0.0,28.0,28.0,0.0,0.0,0.95,171.99999999999997,212.5,0.8094117647058822,0.22,101.16446018218993,37.98,11.999999999999998,51.18446018218993,13.786804199335593,13.786804199335593,5.05842255141152,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,354.2206742225656,199.99999999999997,0.0,28.0,28.0,0.0,0.0,171.99999999999997,212.5,0.8094117647058822,0.22,101.16446018218993,37.98,11.999999999999998,51.18446018218993,0.0,0.5211033711128281,0.0,14.168826968902625,505.57271032997824,0.0,14.168826968902625,0.5646197823968203,1.7711033711128281,7.999999999999999,0.0,354.2206742225656,199.99999999999997,154.22067422256563,0.0,0.0,1.0,0.5646197823968203,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T17:00:00,proposed,H05,4,4,1,0.5755688548088074,3.4037662245149254,0.1663706360183056,0.0,0.0,85.09415561287312,85.09415561287312,0.0,52.5,52.5,0.0,0.0,0.95,32.594155612873124,425.0,0.07669213085381911,0.22,48.977545697023835,7.4332142348320875,5.105649336772388,36.43868212541936,16.441765223360726,16.441765223360726,7.626455877747563,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,85.09415561287312,85.09415561287312,0.0,52.5,52.5,0.0,0.0,32.594155612873124,425.0,0.07669213085381911,0.22,48.977545697023835,7.4332142348320875,5.105649336772388,36.43868212541936,0.0,0.0,0.0,3.4037662245149254,505.57271032997824,0.0,3.4037662245149254,1.0,0.21273538903218284,3.4037662245149254,0.0,85.09415561287312,85.09415561287312,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T17:00:00,proposed,H06,5,5,1,0.4901379346847534,20.7043332465812,0.1663706360183056,17.6412496746795,2.6412496746795,517.60833116453,400.0,0.0,70.0,70.0,0.0,0.0,0.95,330.0,595.0,0.5546218487394958,0.22,196.05517387390137,72.94999999999999,24.0,99.10517387390138,12.82953435558242,12.82953435558242,4.518851810815703,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,517.60833116453,400.0,0.0,70.0,70.0,0.0,0.0,330.0,595.0,0.5546218487394958,0.22,196.05517387390137,72.94999999999999,24.0,99.10517387390138,0.0,0.044020827911325,0.0,20.7043332465812,505.57271032997824,0.0,20.7043332465812,0.7727850884858607,1.294020827911325,16.0,0.0,517.60833116453,400.0,117.60833116453,0.0,0.0,1.0,0.7727850884858607,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T17:00:00,proposed,H07,6,6,1,0.5568593740463257,12.715957526329115,0.1663706360183056,3.57978763164557,0.0,317.89893815822785,300.0,0.0,17.5,17.5,0.0,0.0,0.95,282.5,297.5,0.9495798319327731,0.22,167.0578122138977,62.2375,18.0,86.82031221389771,10.391462368779596,10.391462368779596,1.8751267100287095,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,317.89893815822785,300.0,0.0,17.5,17.5,0.0,0.0,282.5,297.5,0.9495798319327731,0.22,167.0578122138977,62.2375,18.0,86.82031221389771,0.0,0.0,0.0,12.715957526329115,505.57271032997824,0.0,12.715957526329115,0.9436961373261366,1.0596631271940928,12.0,0.0,317.89893815822785,300.0,17.89893815822785,-6.938893903907228e-17,0.0,1.0,0.9436961373261366,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T17:00:00,proposed,H08,7,7,1,0.424169659614563,0.014047578058122174,0.1663706360183056,0.0,0.0,0.35118945145305436,354.64638010317725,0.0,63.0,63.0,7.578947368421041,0.0,0.95,299.2253274715983,425.0,0.7040595940508195,0.22,150.43023433190163,66.14457204375162,21.27878280619063,63.00687948195937,9.472987112308624,9.472987112308624,1.231376060154876,13.538897993555434,0.698710384651248,2.8065844469418852,505.57271032997824,0.0,-2.961102006444566,0.35118945145305436,354.64638010317725,0.0,63.0,63.0,7.578947368421041,0.0,299.2253274715983,425.0,0.7040595940508195,0.22,150.43023433190163,66.14457204375162,21.27878280619063,63.00687948195937,0.0,0.0,0.0,0.014047578058122174,505.57271032997824,14.171807626068965,14.185855204127087,1.0,0.8866159502579429,14.185855204127087,354.29519065172417,354.64638010317725,354.64638010317725,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H01,0,0,2,0.43086880445480347,35.22184399236528,0.11602449438856374,204.1638299427396,189.1638299427396,880.546099809132,200.0,0.0,12.8,12.8,0.0,0.0,0.95,187.2,212.5,0.8809411764705882,0.3,86.1737608909607,56.224,12.0,17.949760890960697,10.20304482396126,10.20304482396126,1.7197574017843258,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,880.546099809132,200.0,0.0,12.8,12.8,0.0,0.0,187.2,212.5,0.8809411764705882,0.3,86.1737608909607,56.224,12.0,17.949760890960697,0.0,3.15273049904566,0.0,35.22184399236528,223.49122737509575,0.0,35.22184399236528,0.22713177656837297,4.40273049904566,8.0,0.0,880.546099809132,200.0,680.546099809132,0.0,0.0,1.0,0.22713177656837297,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H02,1,1,2,0.5545222759246826,1.4826027983378177e-06,0.11602449438856374,32.8408445556793,17.840844555679297,3.706506995844544e-05,199.99999999999997,0.0,9.6,9.6,0.0,0.0,0.95,190.39999999999998,212.5,0.8959999999999999,0.3,110.90445518493651,57.16799999999999,12.0,41.73645518493652,10.091321274653783,10.091321274653783,1.4599897752863054,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,3.706506995844544e-05,199.99999999999997,0.0,9.6,9.6,0.0,0.0,190.39999999999998,212.5,0.8959999999999999,0.3,110.90445518493651,57.16799999999999,12.0,41.73645518493652,0.0,0.29734740926132164,0.0,1.4826027983378177e-06,223.49122737509575,12.378777791487774,12.378779274090572,0.646267279096285,1.5473474092613215,8.0,309.46944478719433,309.46948185226427,199.99999999999997,109.4694818522643,1.1102230246251565e-16,0.0,1.0,0.646267279096285,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H03,2,2,2,0.5544826984405518,0.49425100440986314,0.11602449438856374,0.0,0.0,12.356275110246575,90.90051231168334,0.0,9.6,9.6,0.0,0.0,0.95,81.30051231168335,297.5,0.27327903298044826,0.3,50.402761356210775,24.438153693505,5.454030738701002,20.510576924004774,10.426325910045065,10.426325910045065,1.6699665519612354,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,12.356275110246575,90.90051231168334,0.0,9.6,9.6,0.0,0.0,81.30051231168335,297.5,0.27327903298044826,0.3,50.402761356210775,24.438153693505,5.454030738701002,20.510576924004774,0.0,0.0,0.0,0.49425100440986314,223.49122737509575,3.141769488057472,3.6360204924673347,1.0,0.30300170770561125,3.6360204924673347,78.54423720143677,90.90051231168334,90.90051231168334,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H04,3,3,2,0.5002702474594116,0.004073910933208537,0.11602449438856374,0.0,0.0,0.10184777333021343,154.32252199589584,0.0,12.8,12.8,0.0,0.0,0.95,141.52252199589583,212.5,0.6659883388042157,0.3,77.20296626744731,42.52075659876875,9.259351319753751,25.42285834892481,13.31175039965358,13.31175039965358,4.349881760763498,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,0.10184777333021343,154.32252199589584,0.0,12.8,12.8,0.0,0.0,141.52252199589583,212.5,0.6659883388042157,0.3,77.20296626744731,42.52075659876875,9.259351319753751,25.42285834892481,0.0,0.0,0.0,0.004073910933208537,223.49122737509575,6.168826968902625,6.172900879835834,1.0,0.7716126099794792,6.172900879835834,154.22067422256563,154.32252199589584,154.32252199589584,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H05,4,4,2,0.585890531539917,1.5946296364816672,0.11602449438856374,0.0,0.0,39.86574091204169,39.86574091204169,0.0,24.0,24.0,0.0,0.0,0.95,15.865740912041687,425.0,0.03733115508715691,0.3,23.356960133188718,4.879722273612506,2.391944454722501,16.08529340485371,16.10478151513764,16.10478151513764,7.023755489961314,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,39.86574091204169,39.86574091204169,0.0,24.0,24.0,0.0,0.0,15.865740912041687,425.0,0.03733115508715691,0.3,23.356960133188718,4.879722273612506,2.391944454722501,16.08529340485371,0.0,0.0,0.0,1.5946296364816672,223.49122737509575,0.0,1.5946296364816672,1.0,0.0996643522801042,1.5946296364816672,0.0,39.86574091204169,39.86574091204169,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H06,5,5,2,0.5058417320251465,0.44129777867548814,0.11602449438856374,0.0,0.0,11.032444466887206,128.6407756314172,0.0,32.0,32.0,0.0,0.0,0.95,96.6407756314172,595.0,0.16242147164944068,0.3,65.07187275445433,29.15223268942516,7.718446537885033,28.201193527144138,13.16719240212472,13.16719240212472,4.523038234772782,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,11.032444466887206,128.6407756314172,0.0,32.0,32.0,0.0,0.0,96.6407756314172,595.0,0.16242147164944068,0.3,65.07187275445433,29.15223268942516,7.718446537885033,28.201193527144138,0.0,0.0,0.0,0.44129777867548814,223.49122737509575,4.7043332465812,5.145631025256688,1.0,0.321601939078543,5.145631025256688,117.60833116453,128.6407756314172,128.6407756314172,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H07,6,6,2,0.5549278259277344,3.7444311231348717,0.11602449438856374,0.0,0.0,93.6107780783718,111.50971623659964,0.0,8.0,8.0,0.0,0.0,0.95,103.50971623659964,297.5,0.3479318192826879,0.3,61.87984440099482,31.09291487097989,6.690582974195978,24.096346555818954,10.28384243882646,10.28384243882646,1.4919783302216156,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,93.6107780783718,111.50971623659964,0.0,8.0,8.0,0.0,0.0,103.50971623659964,297.5,0.3479318192826879,0.3,61.87984440099482,31.09291487097989,6.690582974195978,24.096346555818954,0.0,0.0,0.0,3.7444311231348717,223.49122737509575,0.715957526329114,4.460388649463986,1.0,0.37169905412199883,4.460388649463986,17.89893815822785,111.50971623659964,111.50971623659964,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T18:00:00,proposed,H08,7,7,2,0.46248185634613037,25.513654151799816,0.11602449438856374,35.67620306924931,20.67620306924931,637.8413537949955,400.00000000000006,0.0,28.8,28.8,0.0,0.0,0.95,371.20000000000005,425.0,0.8734117647058824,0.3,184.99274253845218,111.50400000000002,24.0,49.48874253845216,9.860109573947536,9.860109573947536,1.309880005453408,13.538897993555434,0.5522654817712184,-2.318705277602407,223.49122737509575,0.0,-2.961102006444566,637.8413537949955,400.00000000000006,0.0,28.8,28.8,0.0,0.0,371.20000000000005,425.0,0.8734117647058824,0.3,184.99274253845218,111.50400000000002,24.0,49.48874253845216,0.0,0.3446033844874885,0.0,25.513654151799816,223.49122737509575,0.0,25.513654151799816,0.6271151872171673,1.5946033844874885,16.0,0.0,637.8413537949955,400.00000000000006,237.84135379499543,0.0,0.0,1.0,0.6271151872171673,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H01,0,0,3,0.5147903561592102,3.7617763931789495e-14,0.22434138594534445,144.16382994273985,129.16382994273985,9.404440982947374e-13,199.99999999999997,0.0,3.2,3.2,0.0,0.0,0.95,196.79999999999998,212.5,0.9261176470588235,0.34,102.95807123184203,66.928,12.0,24.03007123184203,9.600864492291883,9.600864492291883,1.3717719116144143,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,9.404440982947374e-13,199.99999999999997,0.0,3.2,3.2,0.0,0.0,196.79999999999998,212.5,0.9261176470588235,0.34,102.95807123184203,66.928,12.0,24.03007123184203,0.0,2.1527304990456644,0.0,3.7617763931789495e-14,185.0942166495263,27.22184399236528,27.22184399236532,0.2938816342582704,3.402730499045665,8.0,680.546099809132,680.5460998091329,199.99999999999997,480.5460998091329,-4.440892098500626e-16,0.0,1.0,0.2938816342582704,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H02,1,1,3,0.5283578634262085,0.05985787345308472,0.22434138594534445,0.0,0.0,1.496446836327118,110.96592868859142,0.0,2.4,2.4,0.0,0.0,0.95,108.56592868859141,212.5,0.5108984879463125,0.34,58.62972099500917,36.924415754121085,6.657955721315487,15.0473495195726,9.594718654113302,9.594718654113302,1.2060156100363808,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,1.496446836327118,110.96592868859142,0.0,2.4,2.4,0.0,0.0,108.56592868859141,212.5,0.5108984879463125,0.34,58.62972099500917,36.924415754121085,6.657955721315487,15.0473495195726,0.0,0.0,0.0,0.05985787345308472,185.0942166495263,4.378779274090573,4.438637147543658,1.0,0.5548296434429573,4.438637147543658,109.4694818522643,110.96592868859142,110.96592868859142,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H03,2,2,3,0.5540593862533569,8.373987052736055,0.22434138594534445,0.0,0.0,209.34967631840138,209.34967631840138,0.0,2.4,2.4,0.0,0.0,0.95,206.94967631840137,297.5,0.6956291640954668,0.34,115.9921531733124,70.37488994825647,12.560980579104083,33.05628264595185,10.547509580190843,10.547509580190843,2.024963190753335,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,209.34967631840138,209.34967631840138,0.0,2.4,2.4,0.0,0.0,206.94967631840137,297.5,0.6956291640954668,0.34,115.9921531733124,70.37488994825647,12.560980579104083,33.05628264595185,0.0,0.0,0.0,8.373987052736055,185.0942166495263,0.0,8.373987052736055,1.0,0.6978322543946712,8.373987052736055,0.0,209.34967631840138,209.34967631840138,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H04,3,3,3,0.5037662982940674,9.315500316680161,0.22434138594534445,9.86625237510121,0.0,232.88750791700403,200.0,0.0,3.2,3.2,0.0,0.0,0.95,196.8,212.5,0.9261176470588236,0.34,100.75325965881348,66.92800000000001,12.0,21.825259658813465,13.931151144127268,13.931151144127268,5.1824008069430265,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,232.88750791700403,200.0,0.0,3.2,3.2,0.0,0.0,196.8,212.5,0.9261176470588236,0.34,100.75325965881348,66.92800000000001,12.0,21.825259658813465,0.0,0.0,0.0,9.315500316680161,185.0942166495263,0.0,9.315500316680161,0.8587837183232498,1.1644375395850202,8.0,0.0,232.88750791700403,200.0,32.88750791700403,0.0,0.0,1.0,0.8587837183232498,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H05,4,4,3,0.589928388595581,1.748787582771797,0.22434138594534445,0.0,0.0,43.71968956929492,43.71968956929492,0.0,6.0,6.0,0.0,0.0,0.95,37.71968956929492,425.0,0.08875221075128217,0.34,25.791486017513186,12.854694453560274,2.6231813741576953,10.313610189795217,16.70924487704624,16.70924487704624,7.875988127148297,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,43.71968956929492,43.71968956929492,0.0,6.0,6.0,0.0,0.0,37.71968956929492,425.0,0.08875221075128217,0.34,25.791486017513186,12.854694453560274,2.6231813741576953,10.313610189795217,0.0,0.0,0.0,1.748787582771797,185.0942166495263,0.0,1.748787582771797,1.0,0.10929922392323731,1.748787582771797,0.0,43.71968956929492,43.71968956929492,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H06,5,5,3,0.5031713247299194,11.026514781965181,0.22434138594534445,0.0,0.0,275.6628695491295,275.6628695491295,0.0,8.0,8.0,0.0,0.0,0.95,267.6628695491295,595.0,0.4498535622674445,0.34,138.70565124988644,91.04537564670403,16.53977217294777,31.120503430234642,12.977939687739685,12.977939687739685,4.5988211939201475,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,275.6628695491295,275.6628695491295,0.0,8.0,8.0,0.0,0.0,267.6628695491295,595.0,0.4498535622674445,0.34,138.70565124988644,91.04537564670403,16.53977217294777,31.120503430234642,0.0,0.0,0.0,11.026514781965181,185.0942166495263,0.0,11.026514781965181,1.0,0.6891571738728238,11.026514781965181,0.0,275.6628695491295,275.6628695491295,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H07,6,6,3,0.555914044380188,8.36204379452583,0.22434138594534445,0.0,0.0,209.05109486314572,209.05109486314572,0.0,2.0,2.0,0.0,0.0,0.95,207.05109486314572,297.5,0.6959700667668763,0.34,116.21443962747767,70.40737225346956,12.543065691788744,33.26400168221937,10.428607784964166,10.428607784964166,1.8968948047749825,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,209.05109486314572,209.05109486314572,0.0,2.0,2.0,0.0,0.0,207.05109486314572,297.5,0.6959700667668763,0.34,116.21443962747767,70.40737225346956,12.543065691788744,33.26400168221937,0.0,0.0,0.0,8.36204379452583,185.0942166495263,0.0,8.36204379452583,1.0,0.6968369828771525,8.36204379452583,0.0,209.05109486314572,209.05109486314572,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T19:00:00,proposed,H08,7,7,3,0.4583442211151123,0.10178883332512312,0.22434138594534445,0.0,0.0,2.544720833128079,240.3860746281235,0.0,7.2,7.2,0.0,0.0,0.95,233.18607462812352,425.0,0.5486731167720553,0.34,110.17956814234653,79.319265373562,14.42316447768741,16.437138291097114,9.51429095754375,9.51429095754375,1.2281081444519533,13.538897993555434,0.8172678656077305,-0.7323344323595342,185.0942166495263,0.0,-2.961102006444566,2.544720833128079,240.3860746281235,0.0,7.2,7.2,0.0,0.0,233.18607462812352,425.0,0.5486731167720553,0.34,110.17956814234653,79.319265373562,14.42316447768741,16.437138291097114,0.0,0.0,0.0,0.10178883332512312,185.0942166495263,9.513654151799816,9.61544298512494,1.0,0.6009651865703087,9.61544298512494,237.84135379499543,240.3860746281235,240.3860746281235,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H01,0,0,4,0.49691706895828247,3.617683516163884e-10,0.12747465091196739,84.16382994545313,69.16382994545313,9.044208790409708e-09,199.99999999999997,0.0,0.0,0.0,0.0,0.0,0.95,199.99999999999997,212.5,0.9411764705882352,0.27,99.38341379165648,53.99999999999999,12.0,33.38341379165649,9.889276585645103,9.889276585645103,1.523071719771435,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,9.044208790409708e-09,199.99999999999997,0.0,0.0,0.0,0.0,0.0,199.99999999999997,212.5,0.9411764705882352,0.27,99.38341379165648,53.99999999999999,12.0,33.38341379165649,0.0,1.1527304990908855,0.0,3.617683516163884e-10,175.55654036791046,19.221843992365315,19.221843992727084,0.4161931603974591,2.4027304990908855,8.0,480.5460998091329,480.5460998181771,199.99999999999997,280.54609981817714,0.0,0.0,1.0,0.4161931603974591,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H02,1,1,4,0.5131057500839233,6.348191890032444,0.12747465091196739,0.0,0.0,158.7047972508111,158.7047972508111,0.0,0.0,0.0,0.0,0.0,0.95,158.7047972508111,212.5,0.7468461047096994,0.27,81.4323440352944,42.850295257719004,9.522287835048665,29.059760942526736,9.842288673309996,9.842288673309996,1.318603274491175,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,158.7047972508111,158.7047972508111,0.0,0.0,0.0,0.0,0.0,158.7047972508111,212.5,0.7468461047096994,0.27,81.4323440352944,42.850295257719004,9.522287835048665,29.059760942526736,0.0,0.0,0.0,6.348191890032444,175.55654036791046,0.0,6.348191890032444,1.0,0.7935239862540555,6.348191890032444,0.0,158.7047972508111,158.7047972508111,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H03,2,2,4,0.5489259958267212,3.58164155175796,0.12747465091196739,0.0,0.0,89.54103879394899,89.54103879394899,0.0,0.0,0.0,0.0,0.0,0.95,89.54103879394899,297.5,0.30097828166033275,0.27,49.15140388732752,24.176080474366227,5.37246232763694,19.60286108532435,10.56530462046736,10.56530462046736,1.8779738171849578,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,89.54103879394899,89.54103879394899,0.0,0.0,0.0,0.0,0.0,89.54103879394899,297.5,0.30097828166033275,0.27,49.15140388732752,24.176080474366227,5.37246232763694,19.60286108532435,0.0,0.0,0.0,3.58164155175796,175.55654036791046,0.0,3.58164155175796,1.0,0.29847012931316336,3.58164155175796,0.0,89.54103879394899,89.54103879394899,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H04,3,3,4,0.5084357261657715,0.7196423774403615,0.12747465091196739,0.0,0.0,17.99105943600904,50.87856735301307,0.0,0.0,0.0,0.0,0.0,0.95,50.87856735301307,212.5,0.23942855224947326,0.27,25.868481338403313,13.737213185313529,3.052714041180784,9.078554111909,13.636005185481407,13.636005185481407,4.680976762114792,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,17.99105943600904,50.87856735301307,0.0,0.0,0.0,0.0,0.0,50.87856735301307,212.5,0.23942855224947326,0.27,25.868481338403313,13.737213185313529,3.052714041180784,9.078554111909,0.0,0.0,0.0,0.7196423774403615,175.55654036791046,1.3155003166801613,2.035142694120523,1.0,0.25439283676506536,2.035142694120523,32.88750791700403,50.87856735301307,50.87856735301307,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H05,4,4,4,0.5829513072967529,0.83429745454103,0.12747465091196739,0.0,0.0,20.857436363525746,20.857436363525746,0.0,0.0,0.0,0.0,0.0,0.95,20.857436363525746,425.0,0.049076320855354696,0.27,12.158869794976166,5.631507818151952,1.251446181811545,5.275915795012669,16.187458990177383,16.187458990177383,7.1099463023488045,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,20.857436363525746,20.857436363525746,0.0,0.0,0.0,0.0,0.0,20.857436363525746,425.0,0.049076320855354696,0.27,12.158869794976166,5.631507818151952,1.251446181811545,5.275915795012669,0.0,0.0,0.0,0.83429745454103,175.55654036791046,0.0,0.83429745454103,1.0,0.052143590908814375,0.83429745454103,0.0,20.857436363525746,20.857436363525746,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H06,5,5,4,0.4963797926902771,4.7137501145642196,0.12747465091196739,0.0,0.0,117.84375286410548,117.84375286410548,0.0,0.0,0.0,0.0,0.0,0.95,117.84375286410548,595.0,0.1980567275026983,0.27,58.495257616528924,31.81781327330848,7.070625171846329,19.606819171374113,13.154118684658796,13.154118684658796,4.588516474996521,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,117.84375286410548,117.84375286410548,0.0,0.0,0.0,0.0,0.0,117.84375286410548,595.0,0.1980567275026983,0.27,58.495257616528924,31.81781327330848,7.070625171846329,19.606819171374113,0.0,0.0,0.0,4.7137501145642196,175.55654036791046,0.0,4.7137501145642196,1.0,0.2946093821602637,4.7137501145642196,0.0,117.84375286410548,117.84375286410548,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
5,5,5,0,2024-09-20T20:00:00,proposed,H07,6,6,4,0.5601781606674194,3.199155539757915,0.12747465091196739,0.0,0.0,79.97888849394786,79.97888849394786,0.0,0.0,0.0,0.0,0.0,0.95,79.97888849394786,297.5,0.2688365999796567,0.27,44.80242664876435,21.594299893365925,4.798733309636873,18.409393445761555,10.346623627017681,10.346623627017681,1.6217952703983904,13.538897993555434,0.5922483348573502,0.37228880477004195,175.55654036791046,0.0,-2.961102006444566,79.97888849394786,79.97888849394786,0.0,0.0,0.0,0.0,0.0,79.97888849394786,297.5,0.2688365999796567,0.27,44.80242664876435,21.594299893365925,4.798733309636873,18.409393445761555,0.0,0.0,0.0,3.199155539757915,175.55654036791046,0.0,3.199155539757915,1.0,0.26659629497982623,3.199155539757915,0.0,79.97888849394786,79.97888849394786,0.0,0.0,0.0,1.0,1.0,grid_cap_multiplier,0.85
