seed,training_seed,scenario_seed,episode,timestamp,method,hub_id,hub_index,hub,period,price,arrivals,outside_share,wait_min,wait_excess_min,requested_energy_kwh,served_energy_kwh,unmet_energy_kwh,pv_used_kwh,pv_to_ev_kwh,battery_charge_kwh,battery_discharge_kwh,soc,grid_import_kwh,grid_limit_kwh,grid_utilization,grid_price_gbp_per_kwh,revenue_gbp,energy_cost_gbp,operating_cost_gbp,profit_gbp,access_mean_min,route_mean_min,detour_mean_min,outside_cost_estimate,outside_nll,reward,welfare,energy_balance_error_kwh,outside_cost_error_for_evaluation_only,requested_energy,served_energy,unmet_energy,pv_used,pv_to_ev,battery_charge,battery_discharge,grid_import,grid_limit,grid_limit_utilization,grid_price,revenue,energy_cost,operating_cost,profit,energy_balance,wait_violation,unmet,realized_demand,weighted_hub_profit_welfare,historical_equivalent_vehicles,pending_vehicles,admission_ratio,admission_pressure,admitted_vehicles,queued_energy_start_kwh,pending_energy_kwh,admitted_energy_kwh,queued_energy_next_kwh,queue_vehicle_conservation_error,queue_energy_conservation_error_kwh,admitted_full_service_ratio,pending_full_service_ratio,training_update,episode_index
,5,,1,2024-09-20T17:00:00,proposed,H03,2,2,1,0.3373800814151764,8.102732300536015,0.05672167065029785,0.0,0.0,202.56830751340036,274.27616861246906,0.0,21.0,21.0,27.52631578947366,0.0,0.95,280.8024844019427,350.0,0.8022928125769792,0.22,92.53531609671747,61.881546568427396,16.456570116748146,14.197199411541924,10.48586651425806,10.48586651425806,1.8643892826183235,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,202.56830751340036,274.27616861246906,0.0,21.0,21.0,27.52631578947366,0.0,280.8024844019427,350.0,0.8022928125769792,0.22,92.53531609671747,61.881546568427396,16.456570116748146,14.197199411541924,0.0,0.0,0.0,8.102732300536015,217.8138627515022,2.868314443962749,10.971046744498764,1.0,0.914253895374897,10.971046744498764,71.70786109906874,274.27616861246906,274.27616861246906,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T17:00:00,proposed,H04,3,3,1,0.6133299469947815,1.1922593763011275,0.05672167065029785,0.0,0.0,29.80648440752818,29.80648440752818,0.0,28.0,28.0,0.0,0.0,0.95,1.8064844075281812,250.0,0.007225937630112725,0.22,18.28120950177004,0.5374265696562,1.7883890644516913,15.955393867662147,13.285382956158449,13.285382956158449,4.441605955076531,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,29.80648440752818,29.80648440752818,0.0,28.0,28.0,0.0,0.0,1.8064844075281812,250.0,0.007225937630112725,0.22,18.28120950177004,0.5374265696562,1.7883890644516913,15.955393867662147,0.0,0.0,0.0,1.1922593763011275,217.8138627515022,0.0,1.1922593763011275,1.0,0.14903242203764094,1.1922593763011275,0.0,29.80648440752818,29.80648440752818,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T17:00:00,proposed,H05,4,4,1,0.7778035402297974,0.078143362110178,0.05672167065029785,0.0,0.0,1.9535840527544497,1.9535840527544497,0.0,1.9535840527544497,1.9535840527544497,0.0,0.0,0.95,0.0,500.0,0.0,0.22,1.5195045923688861,0.009767920263772248,0.117215043165267,1.392521628939847,15.960646407508548,15.960646407508548,7.0074554444489765,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,1.9535840527544497,1.9535840527544497,0.0,1.9535840527544497,1.9535840527544497,0.0,0.0,0.0,500.0,0.0,0.22,1.5195045923688861,0.009767920263772248,0.117215043165267,1.392521628939847,0.0,0.0,0.0,0.078143362110178,217.8138627515022,0.0,0.078143362110178,1.0,0.004883960131886125,0.078143362110178,0.0,1.9535840527544497,1.9535840527544497,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T17:00:00,proposed,H06,5,5,1,0.5205255746841431,4.591115320617029,0.05672167065029785,0.0,0.0,114.77788301542572,114.77788301542572,0.0,70.0,70.0,0.0,0.0,0.95,44.777883015425715,700.0,0.06396840430775103,0.22,59.74482351763381,10.201134263393657,6.886672980925544,42.65701627331461,12.922759057840572,12.922759057840572,4.501188590099259,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,114.77788301542572,114.77788301542572,0.0,70.0,70.0,0.0,0.0,44.777883015425715,700.0,0.06396840430775103,0.22,59.74482351763381,10.201134263393657,6.886672980925544,42.65701627331461,0.0,0.0,0.0,4.591115320617029,217.8138627515022,0.0,4.591115320617029,1.0,0.2869447075385643,4.591115320617029,0.0,114.77788301542572,114.77788301542572,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T17:00:00,proposed,H07,6,6,1,0.349600225687027,0.02887414916688344,0.05672167065029785,0.0,0.0,0.7218537291720861,239.75867821072046,0.0,17.5,17.5,48.81578947368421,0.0,0.95,271.0744676844047,350.0,0.774498479098299,0.22,83.81968801289115,59.72388289056903,14.38552069264323,9.71028442967889,10.222735721895406,10.222735721895406,1.5693758579377974,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,0.7218537291720861,239.75867821072046,0.0,17.5,17.5,48.81578947368421,0.0,271.0744676844047,350.0,0.774498479098299,0.22,83.81968801289115,59.72388289056903,14.38552069264323,9.71028442967889,0.0,0.0,0.0,0.02887414916688344,217.8138627515022,9.561472979261936,9.590347128428819,1.0,0.7991955940357349,9.590347128428819,239.03682448154836,239.75867821072046,239.75867821072046,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T17:00:00,proposed,H08,7,7,1,0.6578211784362793,1.2006754711505745,0.05672167065029785,0.0,0.0,30.01688677876436,30.01688677876436,0.0,30.01688677876436,30.01688677876436,0.0,0.0,0.95,0.0,500.0,0.0,0.22,19.745743833795142,0.1500844338938218,1.8010132067258617,17.79464619317546,9.653716443485767,9.653716443485767,1.2982544306781987,13.507066289257617,0.30003288730632127,-11.98593334504521,217.8138627515022,0.0,-2.992933710742383,30.01688677876436,30.01688677876436,0.0,30.01688677876436,30.01688677876436,0.0,0.0,0.0,500.0,0.0,0.22,19.745743833795142,0.1500844338938218,1.8010132067258617,17.79464619317546,0.0,0.0,0.0,1.2006754711505745,217.8138627515022,0.0,1.2006754711505745,1.0,0.0750422169469109,1.2006754711505745,0.0,30.01688677876436,30.01688677876436,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T18:00:00,proposed,H01,0,0,2,0.5187978744506836,1.8451013305189202e-12,0.10412839649992774,117.81491907839577,102.81491907839577,4.6127533262973006e-11,199.99999999999997,0.0,12.8,12.8,0.0,0.0,0.95,187.19999999999996,250.0,0.7487999999999998,0.3,103.7595748901367,56.22399999999999,11.999999999999998,35.535574890136715,9.82880672045687,9.82880672045687,1.4786848301243483,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,4.6127533262973006e-11,199.99999999999997,0.0,12.8,12.8,0.0,0.0,187.19999999999996,250.0,0.7487999999999998,0.3,103.7595748901367,56.22399999999999,11.999999999999998,35.535574890136715,0.0,1.7135819846399296,0.0,1.8451013305189202e-12,196.87481079198312,23.708655877117593,23.708655877119437,0.33742950429005875,2.9635819846399296,7.999999999999999,592.7163969279397,592.7163969279859,199.99999999999997,392.7163969279859,0.0,0.0,1.0,0.33742950429005875,0,1
,5,,1,2024-09-20T18:00:00,proposed,H02,1,1,2,0.2579892873764038,2.6147717597822437e-38,0.10412839649992774,500.3886795496297,485.3886795496297,6.536929399455609e-37,199.99999999999997,0.0,9.6,9.6,0.0,0.0,0.95,190.39999999999998,250.0,0.7615999999999999,0.3,51.597857475280755,57.16799999999999,12.0,-17.570142524719238,9.796320182243043,9.796320182243043,1.2834734109367898,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,6.536929399455609e-37,199.99999999999997,0.0,9.6,9.6,0.0,0.0,190.39999999999998,250.0,0.7615999999999999,0.3,51.597857475280755,57.16799999999999,12.0,-17.570142524719238,0.0,8.089811325827162,0.0,2.6147717597822437e-38,196.87481079198312,74.7184906066173,74.7184906066173,0.10706854401166792,9.339811325827162,8.0,1867.9622651654322,1867.9622651654322,199.99999999999997,1667.9622651654322,0.0,0.0,1.0,0.10706854401166792,0,1
,5,,1,2024-09-20T18:00:00,proposed,H03,2,2,2,0.49232953786849976,13.624389967572721,0.10412839649992774,8.121949837863607,0.0,340.60974918931805,300.00000000000006,0.0,9.6,9.6,0.0,0.0,0.95,290.40000000000003,350.0,0.8297142857142858,0.3,147.69886136054996,87.168,18.0,42.53086136054995,10.576702969022481,10.576702969022481,1.932542821011554,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,340.60974918931805,300.00000000000006,0.0,9.6,9.6,0.0,0.0,290.40000000000003,350.0,0.8297142857142858,0.3,147.69886136054996,87.168,18.0,42.53086136054995,0.0,0.0,0.0,13.624389967572721,196.87481079198312,0.0,13.624389967572721,0.8807733798402045,1.1353658306310601,12.0,0.0,340.60974918931805,300.00000000000006,40.609749189317995,0.0,0.0,1.0,0.8807733798402045,0,1
,5,,1,2024-09-20T18:00:00,proposed,H04,3,3,2,0.500518798828125,7.066932568811945,0.10412839649992774,0.0,0.0,176.6733142202986,176.6733142202986,0.0,12.8,12.8,0.0,0.0,0.95,163.8733142202986,250.0,0.6554932568811944,0.3,88.42831501852775,49.22599426608958,10.600398853217918,28.601921899220258,13.71589293951692,13.71589293951692,4.8572872773819755,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,176.6733142202986,176.6733142202986,0.0,12.8,12.8,0.0,0.0,163.8733142202986,250.0,0.6554932568811944,0.3,88.42831501852775,49.22599426608958,10.600398853217918,28.601921899220258,0.0,0.0,0.0,7.066932568811945,196.87481079198312,0.0,7.066932568811945,1.0,0.8833665711014931,7.066932568811945,0.0,176.6733142202986,176.6733142202986,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T18:00:00,proposed,H05,4,4,2,0.6083416938781738,0.993389008242267,0.10412839649992774,0.0,0.0,24.834725206056675,24.834725206056675,0.0,24.0,24.0,0.0,0.0,0.95,0.8347252060566746,500.0,0.0016694504121133491,0.3,15.107998798851497,0.37041756181700236,1.4900835123634004,13.247497724671096,16.437581968653884,16.437581968653884,7.4837349756670974,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,24.834725206056675,24.834725206056675,0.0,24.0,24.0,0.0,0.0,0.8347252060566746,500.0,0.0016694504121133491,0.3,15.107998798851497,0.37041756181700236,1.4900835123634004,13.247497724671096,0.0,0.0,0.0,0.993389008242267,196.87481079198312,0.0,0.993389008242267,1.0,0.062086813015141684,0.993389008242267,0.0,24.834725206056675,24.834725206056675,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T18:00:00,proposed,H06,5,5,2,0.6780511140823364,0.7010662581219476,0.10412839649992774,0.0,0.0,17.526656453048687,17.526656453048687,0.0,17.526656453048687,17.526656453048687,0.0,0.0,0.95,0.0,700.0,0.0,0.3,11.883968934128033,0.08763328226524345,1.0515993871829212,10.744736264679869,12.97539787939825,12.97539787939825,4.479758002973208,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,17.526656453048687,17.526656453048687,0.0,17.526656453048687,17.526656453048687,0.0,0.0,0.0,700.0,0.0,0.3,11.883968934128033,0.08763328226524345,1.0515993871829212,10.744736264679869,0.0,0.0,0.0,0.7010662581219476,196.87481079198312,0.0,0.7010662581219476,1.0,0.04381664113262172,0.7010662581219476,0.0,17.526656453048687,17.526656453048687,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T18:00:00,proposed,H07,6,6,2,0.49677032232284546,13.172573343420492,0.10412839649992774,5.862866717102455,0.0,329.3143335855123,300.00000000000006,0.0,8.0,8.0,0.0,0.0,0.95,292.00000000000006,350.0,0.8342857142857144,0.3,149.03109669685367,87.64000000000001,18.0,43.39109669685365,10.438623931616535,10.438623931616535,1.7756360511229285,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,329.3143335855123,300.00000000000006,0.0,8.0,8.0,0.0,0.0,292.00000000000006,350.0,0.8342857142857144,0.3,149.03109669685367,87.64000000000001,18.0,43.39109669685365,0.0,0.0,0.0,13.172573343420492,196.87481079198312,0.0,13.172573343420492,0.9109837301451675,1.097714445285041,12.0,0.0,329.3143335855123,300.00000000000006,29.31433358551226,-6.938893903907228e-17,0.0,1.0,0.9109837301451675,0,1
,5,,1,2024-09-20T18:00:00,proposed,H08,7,7,2,0.43974316120147705,32.35767511516927,0.10412839649992774,61.341281681884766,46.341281681884766,808.9418778792317,399.99999999999994,0.0,28.8,28.8,0.0,0.0,0.95,371.19999999999993,500.0,0.7423999999999998,0.3,175.8972644805908,111.50399999999998,24.0,40.393264480590815,9.657812766680381,9.657812766680381,1.2473153486639683,13.513035675674697,0.37456594396259363,-10.722149498278373,196.87481079198312,0.0,-2.986964324325303,808.9418778792317,399.99999999999994,0.0,28.8,28.8,0.0,0.0,371.19999999999993,500.0,0.7423999999999998,0.3,175.8972644805908,111.50399999999998,24.0,40.393264480590815,0.0,0.7723546946980794,0.0,32.35767511516927,196.87481079198312,0.0,32.35767511516927,0.4944731023799421,2.0223546946980795,16.0,0.0,808.9418778792317,399.99999999999994,408.94187787923175,0.0,0.0,1.0,0.4944731023799421,0,1
,5,,1,2024-09-20T19:00:00,proposed,H01,0,0,3,0.6336416006088257,1.5045439711759284e-09,0.02935492759201284,57.814919089679854,42.814919089679854,3.7613599279398215e-08,199.99999999999997,0.0,3.2,3.2,0.0,0.0,0.95,196.79999999999998,250.0,0.7871999999999999,0.34,126.72832012176512,66.928,12.0,47.800320121765125,9.52340177831993,9.52340177831993,1.3177291303069911,13.515357849115329,0.3523072120440918,-10.763978238462157,-81.71039865662753,0.0,-2.984642150884671,3.7613599279398215e-08,199.99999999999997,0.0,3.2,3.2,0.0,0.0,196.79999999999998,250.0,0.7871999999999999,0.34,126.72832012176512,66.928,12.0,47.800320121765125,0.0,0.7135819848279976,0.0,1.5045439711759284e-09,-81.71039865662753,15.708655877119437,15.708655878623981,0.5092733625215023,1.9635819848279976,8.0,392.7163969279859,392.7163969655995,199.99999999999997,192.7163969655995,0.0,0.0,1.0,0.5092733625215023,0,1
,5,,1,2024-09-20T19:00:00,proposed,H02,1,1,3,0.2821652293205261,7.400457604930903e-35,0.02935492759201284,440.3886795496297,425.3886795496297,1.850114401232726e-33,200.0,0.0,2.4,2.4,0.0,0.0,0.95,197.6,250.0,0.7904,0.34,56.433045864105225,67.196,12.0,-22.762954135894773,9.484267911159385,9.484267911159385,1.1250019188892073,13.515357849115329,0.3523072120440918,-10.763978238462157,-81.71039865662753,0.0,-2.984642150884671,1.850114401232726e-33,200.0,0.0,2.4,2.4,0.0,0.0,197.6,250.0,0.7904,0.34,56.433045864105225,67.196,12.0,-22.762954135894773,0.0,7.089811325827162,0.0,7.400457604930903e-35,-81.71039865662753,66.7184906066173,66.7184906066173,0.11990678936622319,8.339811325827162,8.0,1667.9622651654322,1667.9622651654322,200.0,1467.9622651654322,0.0,0.0,1.0,0.11990678936622319,0,1
,5,,1,2024-09-20T19:00:00,proposed,H03,2,2,3,0.46980297565460205,0.9204489131414663,0.02935492759201284,0.0,0.0,23.011222828536656,63.620972017854655,0.0,2.4,2.4,0.0,0.0,0.95,61.220972017854656,350.0,0.17491706290815617,0.34,29.889321968026287,20.827130486070587,3.8172583210712814,5.244933160884419,10.505384509591613,10.505384509591613,2.029354886847546,13.515357849115329,0.3523072120440918,-10.763978238462157,-81.71039865662753,0.0,-2.984642150884671,23.011222828536656,63.620972017854655,0.0,2.4,2.4,0.0,0.0,61.220972017854656,350.0,0.17491706290815617,0.34,29.889321968026287,20.827130486070587,3.8172583210712814,5.244933160884419,0.0,0.0,0.0,0.9204489131414663,-81.71039865662753,1.6243899675727214,2.5448388807141877,1.0,0.2120699067261823,2.5448388807141877,40.609749189317995,63.620972017854655,63.620972017854655,0.0,0.0,0.0,1.0,1.0,0,1
,5,,1,2024-09-20T19:00:00,proposed,H04,3,3,3,0.639325737953186,0.18600994616955333,0.02935492759201284,0.0,0.0,4.650248654238834,4.650248654238834,0.0,3.2,3.2,0.0,0.0,0.95,1.450248654238834,250.0,0.005800994616955336,0.34,2.973023652537053,0.5090845424412036,0.27901491925433,2.184924190841519,14.03153030864933,14.03153030864933,5.351910083375751,13.515357849115329,0.3523072120440918,-10.763978238462157,-81.71039865662753,0.0,-2.984642150884671,4.650248654238834,4.650248654238834,0.0,3.2,3.2,0.0,0.0,1.450248654238834,250.0,0.005800994616955336,0.34,2.973023652537053,0.5090845424412036,0.27901491925433,2.184924190841519,0.0,0.0,0.0,0.18600994616955333,-81.71039865662753,0.0,0.18600994616955333,1.0,0.023251243271194166,0.18600994616955333,0.0,4.650248654238834,4.650248654238834,0.0,0.0,0.0,1.0,1.0,0,1
