seed,training_seed,scenario_seed,episode,timestamp,method,hub_id,hub_index,hub,period,price,arrivals,outside_share,wait_min,wait_excess_min,requested_energy_kwh,served_energy_kwh,unmet_energy_kwh,pv_used_kwh,pv_to_ev_kwh,battery_charge_kwh,battery_discharge_kwh,soc,grid_import_kwh,grid_limit_kwh,grid_utilization,grid_price_gbp_per_kwh,revenue_gbp,energy_cost_gbp,operating_cost_gbp,profit_gbp,access_mean_min,route_mean_min,detour_mean_min,outside_cost_estimate,outside_nll,reward,welfare,energy_balance_error_kwh,outside_cost_error_for_evaluation_only,requested_energy,served_energy,unmet_energy,pv_used,pv_to_ev,battery_charge,battery_discharge,grid_import,grid_limit,grid_limit_utilization,grid_price,revenue,energy_cost,operating_cost,profit,energy_balance,wait_violation,unmet,realized_demand,weighted_hub_profit_welfare,historical_equivalent_vehicles,pending_vehicles,admission_ratio,admission_pressure,admitted_vehicles,queued_energy_start_kwh,pending_energy_kwh,admitted_energy_kwh,queued_energy_next_kwh,queue_vehicle_conservation_error,queue_energy_conservation_error_kwh,admitted_full_service_ratio,pending_full_service_ratio,training_update,episode_index
,5,,3,2024-09-20T17:00:00,mappo_no_inference,H05,4,4,1,0.729425847530365,0.10972068126189823,0.0400376662188184,0.0,0.0,2.743017031547456,2.743017031547456,0.0,2.743017031547456,2.743017031547456,0.0,0.0,0.95,0.0,500.0,0.0,0.22,2.0008275230267287,0.01371508515773728,0.16458102189284735,1.822531415976144,15.83720724566813,15.83720724566813,6.765219915490589,13.5,0.252214715186926,-10.27037489074998,383.27462845329217,0.0,-3.0,2.743017031547456,2.743017031547456,0.0,2.743017031547456,2.743017031547456,0.0,0.0,0.0,500.0,0.0,0.22,2.0008275230267287,0.01371508515773728,0.16458102189284735,1.822531415976144,0.0,0.0,0.0,0.10972068126189823,383.27462845329217,0.0,0.10972068126189823,1.0,0.006857542578868639,0.10972068126189823,0.0,2.743017031547456,2.743017031547456,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T17:00:00,mappo_no_inference,H06,5,5,1,0.528700590133667,2.7827294238511895,0.0400376662188184,0.0,0.0,69.56823559627975,69.56823559627975,0.0,69.56823559627975,69.56823559627975,0.0,0.0,0.95,0.0,700.0,0.0,0.22,36.78076721431108,0.34784117798139874,4.174094135776784,32.2588319005529,13.194611082133031,13.194611082133031,4.57734906126681,13.5,0.252214715186926,-10.27037489074998,383.27462845329217,0.0,-3.0,69.56823559627975,69.56823559627975,0.0,69.56823559627975,69.56823559627975,0.0,0.0,0.0,700.0,0.0,0.22,36.78076721431108,0.34784117798139874,4.174094135776784,32.2588319005529,0.0,0.0,0.0,2.7827294238511895,383.27462845329217,0.0,2.7827294238511895,1.0,0.17392058899069934,2.7827294238511895,0.0,69.56823559627975,69.56823559627975,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T17:00:00,mappo_no_inference,H07,6,6,1,0.7464107275009155,0.00015180923371415148,0.0400376662188184,0.0,0.0,0.0037952308428537865,222.6599743139223,0.0,17.5,17.5,48.81578947368421,0.0,0.95,253.97576378760652,350.0,0.7256450393931615,0.22,166.1957934129899,55.962168033273436,13.359598458835334,96.87402692088114,10.121526685270675,10.121526685270675,1.3361249553123953,13.5,0.252214715186926,-10.27037489074998,383.27462845329217,0.0,-3.0,0.0037952308428537865,222.6599743139223,0.0,17.5,17.5,48.81578947368421,0.0,253.97576378760652,350.0,0.7256450393931615,0.22,166.1957934129899,55.962168033273436,13.359598458835334,96.87402692088114,0.0,0.0,0.0,0.00015180923371415148,383.27462845329217,8.906247163323176,8.90639897255689,1.0,0.7421999143797408,8.90639897255689,222.65617908307945,222.6599743139223,222.6599743139223,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T17:00:00,mappo_no_inference,H08,7,7,1,0.7513419389724731,5.2699305387077454e-05,0.0400376662188184,0.0,0.0,0.0013174826346769365,337.9606521491932,0.0,63.0,63.0,0.0,0.0,0.95,274.9606521491932,500.0,0.5499213042983864,0.22,253.92401168217634,60.806343472822505,20.27763912895159,172.84002908040225,9.881815004136183,9.881815004136183,1.3477191964434923,13.5,0.252214715186926,-10.27037489074998,383.27462845329217,0.0,-3.0,0.0013174826346769365,337.9606521491932,0.0,63.0,63.0,0.0,0.0,274.9606521491932,500.0,0.5499213042983864,0.22,253.92401168217634,60.806343472822505,20.27763912895159,172.84002908040225,0.0,0.0,0.0,5.2699305387077454e-05,383.27462845329217,13.51837338666234,13.518426085967727,1.0,0.8449016303729829,13.518426085967727,337.9593346665585,337.9606521491932,337.9606521491932,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H01,0,0,2,0.7221564650535583,6.120053298556988e-47,0.013666683724793537,569.6273452984989,554.6273452984989,1.530013324639247e-45,200.0,0.0,12.8,12.8,0.0,0.0,0.95,187.2,250.0,0.7487999999999999,0.3,144.43129301071167,56.224,12.0,76.20729301071168,9.880613427624445,9.880613427624445,1.5633959600124467,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,1.530013324639247e-45,200.0,0.0,12.8,12.8,0.0,0.0,187.2,250.0,0.7487999999999999,0.3,144.43129301071167,56.224,12.0,76.20729301071168,0.0,9.243789088308315,0.0,6.120053298556988e-47,174.973131020646,83.95031270646652,83.95031270646652,0.09529446338064416,10.493789088308315,8.0,2098.757817661663,2098.757817661663,200.0,1898.757817661663,0.0,0.0,1.0,0.09529446338064416,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H02,1,1,2,0.299975723028183,26.95139502081566,0.013666683724793537,142.13546265611745,127.13546265611745,673.7848755203916,200.0,0.0,9.6,9.6,0.0,0.0,0.95,190.4,250.0,0.7616,0.3,59.9951446056366,57.168,12.0,-9.172855394363403,9.922025529802529,9.922025529802529,1.4331425787647407,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,673.7848755203916,200.0,0.0,9.6,9.6,0.0,0.0,190.4,250.0,0.7616,0.3,59.9951446056366,57.168,12.0,-9.172855394363403,0.0,2.1189243776019575,0.0,26.95139502081566,174.973131020646,0.0,26.95139502081566,0.2968306461992514,3.3689243776019575,8.0,0.0,673.7848755203916,200.0,473.78487552039155,0.0,0.0,1.0,0.2968306461992514,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H03,2,2,2,0.3169592022895813,20.024278486406462,0.013666683724793537,40.12139243203231,25.12139243203231,500.60696216016146,299.99999999999994,0.0,9.6,9.6,0.0,0.0,0.95,290.3999999999999,350.0,0.8297142857142855,0.3,95.08776068687438,87.16799999999998,18.0,-10.080239313125603,10.539773400074907,10.539773400074907,1.9093906547193848,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,500.60696216016146,299.99999999999994,0.0,9.6,9.6,0.0,0.0,290.3999999999999,350.0,0.8297142857142855,0.3,95.08776068687438,87.16799999999998,18.0,-10.080239313125603,0.0,0.41868987386720513,0.0,20.024278486406462,174.973131020646,0.0,20.024278486406462,0.5992725285031485,1.6686898738672051,12.0,0.0,500.60696216016146,299.99999999999994,200.60696216016152,0.0,0.0,1.0,0.5992725285031485,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H04,3,3,2,0.7996550798416138,4.236923393952899e-10,0.013666683724793537,45.52871346882393,30.52871346882393,1.0592308484882249e-08,200.0,0.0,12.8,12.8,0.0,0.0,0.95,187.2,250.0,0.7487999999999999,0.3,159.93101596832275,56.224,12.0,91.70701596832276,13.587252090353884,13.587252090353884,4.7415957396572335,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,1.0592308484882249e-08,200.0,0.0,12.8,12.8,0.0,0.0,187.2,250.0,0.7487999999999999,0.3,159.93101596832275,56.224,12.0,91.70701596832276,0.0,0.5088118911470655,0.0,4.236923393952899e-10,174.973131020646,14.070495128752832,14.070495129176525,0.5685656351503389,1.7588118911470656,8.0,351.7623782188208,351.7623782294131,200.0,151.76237822941312,-1.1102230246251565e-16,0.0,1.0,0.5685656351503389,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H05,4,4,2,0.3542652726173401,4.376319079122581,0.013666683724793537,0.0,0.0,109.40797697806453,109.40797697806453,0.0,24.0,24.0,0.0,0.0,0.95,85.40797697806453,500.0,0.17081595395612906,0.3,38.7594467906457,25.74239309341936,6.5644786186838715,6.452575078542466,16.32164188358618,16.32164188358618,7.37855116599612,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,109.40797697806453,109.40797697806453,0.0,24.0,24.0,0.0,0.0,85.40797697806453,500.0,0.17081595395612906,0.3,38.7594467906457,25.74239309341936,6.5644786186838715,6.452575078542466,0.0,0.0,0.0,4.376319079122581,174.973131020646,0.0,4.376319079122581,1.0,0.2735199424451613,4.376319079122581,0.0,109.40797697806453,109.40797697806453,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H06,5,5,2,0.33013007044792175,11.029401826218903,0.013666683724793537,0.0,0.0,275.73504565547256,275.73504565547256,0.0,32.0,32.0,0.0,0.0,0.95,243.73504565547256,700.0,0.3481929223649608,0.3,91.02843004720208,73.28051369664176,16.544102739328356,1.2038136112319613,12.955351321860196,12.955351321860196,4.490117427168017,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,275.73504565547256,275.73504565547256,0.0,32.0,32.0,0.0,0.0,243.73504565547256,700.0,0.3481929223649608,0.3,91.02843004720208,73.28051369664176,16.544102739328356,1.2038136112319613,0.0,0.0,0.0,11.029401826218903,174.973131020646,0.0,11.029401826218903,1.0,0.6893376141386814,11.029401826218903,0.0,275.73504565547256,275.73504565547256,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H07,6,6,2,0.36547791957855225,10.6238586289813,0.013666683724793537,0.0,0.0,265.59646572453244,265.59646572453244,0.0,8.0,8.0,0.0,0.0,0.95,257.59646572453244,350.0,0.7359899020700926,0.3,97.06964374041837,77.31893971735974,15.935787943471949,3.8149160795866823,10.373475862118294,10.373475862118294,1.7224636803661273,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,265.59646572453244,265.59646572453244,0.0,8.0,8.0,0.0,0.0,257.59646572453244,350.0,0.7359899020700926,0.3,97.06964374041837,77.31893971735974,15.935787943471949,3.8149160795866823,0.0,0.0,0.0,10.6238586289813,174.973131020646,0.0,10.6238586289813,1.0,0.8853215524151082,10.6238586289813,0.0,265.59646572453244,265.59646572453244,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T18:00:00,mappo_no_inference,H08,7,7,2,0.5034884214401245,1.768675664854806,0.013666683724793537,0.0,0.0,44.21689162137015,44.21689162137015,0.0,28.8,28.8,0.0,0.0,0.95,15.416891621370151,500.0,0.030833783242740304,0.3,22.262692963432727,4.769067486411045,2.6530134972822093,14.84061197973947,9.64909389045499,9.64909389045499,1.263531035617052,13.5,0.10552253181682711,-12.998526966902991,174.973131020646,0.0,-3.0,44.21689162137015,44.21689162137015,0.0,28.8,28.8,0.0,0.0,15.416891621370151,500.0,0.030833783242740304,0.3,22.262692963432727,4.769067486411045,2.6530134972822093,14.84061197973947,0.0,0.0,0.0,1.768675664854806,174.973131020646,0.0,1.768675664854806,1.0,0.11054222905342538,1.768675664854806,0.0,44.21689162137015,44.21689162137015,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H01,0,0,3,0.28171199560165405,4.342062408093703e-40,0.017113525804112725,509.6273452984989,494.6273452984989,1.0855156020234259e-38,200.0,0.0,3.2,3.2,0.0,0.0,0.95,196.8,250.0,0.7872,0.34,56.34239912033081,66.92800000000001,12.0,-22.5856008796692,9.871924634784545,9.871924634784545,1.4929458251376728,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,1.0855156020234259e-38,200.0,0.0,3.2,3.2,0.0,0.0,196.8,250.0,0.7872,0.34,56.34239912033081,66.92800000000001,12.0,-22.5856008796692,0.0,8.243789088308315,0.0,4.342062408093703e-40,-47.46959410780206,75.95031270646652,75.95031270646652,0.10533202188276004,9.493789088308315,8.0,1898.757817661663,1898.757817661663,200.0,1698.757817661663,0.0,0.0,1.0,0.10533202188276004,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H02,1,1,3,0.2539176046848297,2.8399373086556287e-09,0.017113525804112725,82.13546267741697,67.13546267741697,7.099843271639072e-08,200.00000000000003,0.0,2.4,2.4,0.0,0.0,0.95,197.60000000000002,250.0,0.7904000000000001,0.34,50.78352093696595,67.19600000000001,12.0,-28.412479063034063,9.727043160844259,9.727043160844259,1.2095991504391874,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,7.099843271639072e-08,200.00000000000003,0.0,2.4,2.4,0.0,0.0,197.60000000000002,250.0,0.7904000000000001,0.34,50.78352093696595,67.19600000000001,12.0,-28.412479063034063,0.0,1.1189243779569495,0.0,2.8399373086556287e-09,-47.46959410780206,18.95139502081566,18.951395023655596,0.42213251267329943,2.3689243779569495,8.0,473.78487552039155,473.78487559139,200.00000000000003,273.78487559139,0.0,0.0,1.0,0.42213251267329943,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H03,2,2,3,0.7553355097770691,5.42804167859808e-05,0.017113525804112725,0.0,0.0,0.0013570104196495199,200.60831917058115,0.0,2.4,2.4,0.0,0.0,0.95,198.20831917058115,350.0,0.5663094833445176,0.34,151.5265870262319,67.40282851799759,12.03649915023487,72.08725935799944,10.454016080586625,10.454016080586625,1.801128541564942,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,0.0013570104196495199,200.60831917058115,0.0,2.4,2.4,0.0,0.0,198.20831917058115,350.0,0.5663094833445176,0.34,151.5265870262319,67.40282851799759,12.03649915023487,72.08725935799944,0.0,0.0,0.0,5.42804167859808e-05,-47.46959410780206,8.024278486406462,8.024332766823248,1.0,0.6686943972352707,8.024332766823248,200.60696216016152,200.60831917058115,200.60831917058115,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H04,3,3,3,0.5333261489868164,0.00027012684740997973,0.017113525804112725,0.0,0.0,0.006753171185249493,151.76913140059835,0.0,3.2,3.2,0.0,0.0,0.95,148.56913140059837,250.0,0.5942765256023934,0.34,80.94244638495523,50.529504676203445,9.106147884035902,21.306793824715886,13.652188387851373,13.652188387851373,4.7651158059137595,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,0.006753171185249493,151.76913140059835,0.0,3.2,3.2,0.0,0.0,148.56913140059837,250.0,0.5942765256023934,0.34,80.94244638495523,50.529504676203445,9.106147884035902,21.306793824715886,0.0,0.0,0.0,0.00027012684740997973,-47.46959410780206,6.070495129176524,6.070765256023934,1.0,0.7588456570029918,6.070765256023934,151.76237822941312,151.76913140059835,151.76913140059835,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H05,4,4,3,0.32923784852027893,5.010148663228206,0.017113525804112725,0.0,0.0,125.25371658070512,125.25371658070512,0.0,6.0,6.0,0.0,0.0,0.95,119.25371658070512,500.0,0.23850743316141024,0.34,41.23826416620014,40.576263637439745,7.515222994842309,-6.853222466081914,16.43943517194967,16.43943517194967,7.440343352400565,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,125.25371658070512,125.25371658070512,0.0,6.0,6.0,0.0,0.0,119.25371658070512,500.0,0.23850743316141024,0.34,41.23826416620014,40.576263637439745,7.515222994842309,-6.853222466081914,0.0,0.0,0.0,5.010148663228206,-47.46959410780206,0.0,5.010148663228206,1.0,0.31313429145176286,5.010148663228206,0.0,125.25371658070512,125.25371658070512,0.0,0.0,0.0,1.0,1.0,2,3
,5,,3,2024-09-20T19:00:00,mappo_no_inference,H06,5,5,3,0.2800077497959137,17.50007485111906,0.017113525804112725,5.625280691696473,0.0,437.50187127797653,400.00000000000006,0.0,8.0,8.0,0.0,0.0,0.95,392.00000000000006,700.0,0.56,0.34,112.00309991836549,133.32000000000002,24.0,-45.31690008163453,13.20417968214924,13.20417968214924,4.642152208398916,13.5,0.1276256511889727,-12.190209077989559,-47.46959410780206,0.0,-3.0,437.50187127797653,400.00000000000006,0.0,8.0,8.0,0.0,0.0,392.00000000000006,700.0,0.56,0.34,112.00309991836549,133.32000000000002,24.0,-45.31690008163453,0.0,0.0,0.0,17.50007485111906,-47.46959410780206,0.0,17.50007485111906,0.9142818037133632,1.0937546781949412,16.0,0.0,437.50187127797653,400.00000000000006,37.50187127797648,0.0,0.0,1.0,0.9142818037133632,2,3
