episode_in_batch,episode_index,return,weighted_hub_profit_welfare,profit,wait_violation,unmet,outside_cost_estimate,outside_nll,periods,peak_queued_energy_kwh,mean_queued_energy_kwh,final_queued_energy_kwh,minimum_admission_ratio,peak_admission_pressure,queue_cleared_by_end,episode,update,episodes_in_update,training_batch_mean_return,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,explained_variance,advantage_mean,return_mean
0,1,-50.05170746703221,756.3107078409192,756.3107078409193,48.0123454545345,0.0,13.5,0.2714873072923217,6,2539.5451916917023,1848.4504874569727,1357.401411499518,0.09671520317737621,10.33963603598076,0,0,0,1,-50.05170746703221,-0.020420121658844437,854.9383544921875,-0.0688229005318135,0.001658764669021609,0.031250000931322575,-0.09948965744912841,-26.415374755859375,-25.9211483001709
0,2,-17.076117188272438,1204.363274064318,1204.363274064318,24.26645827409635,0.0,13.5,0.29848783804635387,6,2114.222614649797,1302.8851334912854,357.2110623312672,0.19083706268020453,5.2400722687487145,0,1,1,1,-17.076117188272438,-0.009856831157321722,67.43684959411621,-0.06277434260118753,0.0009905539124397955,0.010416666977107525,-0.017626624680529224,-4.536942005157471,-7.0157599449157715
0,3,-51.022645617293385,1054.0972588399138,1054.097258839914,51.303015171410436,0.0,13.5,0.29193845563656834,6,2724.9120335716293,1944.616874905815,1427.7197887503753,0.08700351053224194,11.493789088308315,0,2,2,1,-51.022645617293385,-0.003235407666579704,681.0265502929688,-0.08165186224505305,0.0003576830914274465,0.0,-0.009444394427243319,-21.876815795898438,-26.97117805480957
